,barcode,category,categoryCode,name,topBrand,brandCode
370,511111906124,Breakfast & Cereal,,Basic 4™,,BASIC 4
371,511111804116,Canned Goods & Soups,,Wolfgang Puck,0.0,WOLFGANG PUCK
372,511111516842,Baking,BAKING,test brand @1601659120828,,TEST BRANDCODE @1601659120828
373,511111317159,Baking,BAKING,test brand @1603925787441,,TEST BRANDCODE @1603925787441
374,511111704218,Breakfast & Cereal,,The Soulfull Project,,THE SOULFUL PROJECT
375,511111815945,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598633602924,,TEST BRANDCODE @1598633602924
376,511111901860,Baking,,Dream Whip,0.0,DREAM WHIP
377,511111815457,Baking,BAKING,test brand @1597527951461,,TEST BRANDCODE @1597527951461
378,511111718123,Baking,BAKING,test brand @1607639231623,0.0,TEST BRANDCODE @1607639231623
379,511111903062,,,Brew Pub,,
380,511111104254,Snacks,,Kjeldsen,0.0,KJELDSEN
381,511111316046,Baking,BAKING,test brand @1598635435896,,TEST BRANDCODE @1598635435896
382,511111602040,Dairy,,Kraft Cheese,0.0,
383,511111316602,Baking,BAKING,test brand @1599849713772,,TEST BRANDCODE @1599849713773
384,511111418092,Candy & Sweets,CANDY_AND_SWEETS,test brand @1607636369405,0.0,TEST BRANDCODE @1607636369405
385,511111916727,Baking,BAKING,test brand @1601644363827,,TEST BRANDCODE @1601644363827
386,511111904175,Grocery,,Pepperidge Farm,0.0,PEPPERIDGE FARM
387,511111803720,,,Honest Tea,,
388,511111315889,Baking,BAKING,test brand @1598554834882,,
389,511111919803,Baking,BAKING,test brand @1611088503689,0.0,TEST BRANDCODE @1611088503689
390,511111203278,Snacks,,Pringles,,
391,511111917328,Baking,BAKING,test brand @1605535020580,0.0,TEST BRANDCODE @1605535020580
392,511111601395,Beer Wine Spirits,,Miller High Life,0.0,MILLER HIGH LIFE
393,511111101451,Breakfast & Cereal,,Quaker,0.0,QUAKER
394,511111703334,,,All Natural,,
395,511111705727,Health & Wellness,,Claritin® KIDS,,511111705727
396,511111302414,Dairy,,Athenos,0.0,ATHENOS
397,511111916512,Baking,BAKING,test brand @1599159969028,,TEST BRANDCODE @1599159969028
398,511111815389,Baking,BAKING,test brand @1597350074404,,TEST BRANDCODE @1597350074404
399,511111100065,Beauty & Personal Care,,Sedal,,SEDAL
400,511111404958,Snacks,,Red Rock Deli Chips,0.0,RED ROCK DELI
401,511111905684,Health & Wellness,,ALKA SELTZER PLUS® SINUS CAP/ GEL/ TAB,,ALKA SELTZER PLUS SINUS CAP/ GEL/ TAB
402,511111915911,Baking,BAKING,test brand @1598633602253,,TEST BRANDCODE @1598633602253
403,511111301530,Snacks,,Smartfood,,SMARTFOOD
404,511111515685,Baking,BAKING,test brand @1598042673532,,TEST BRANDCODE @1598042673532
405,511111916956,Baking,BAKING,test brand @1601939762881,,TEST BRANDCODE @1601939762881
406,511111101222,Deli,,Oscar Mayer,0.0,OSCAR MAYER
407,511111400271,Beer Wine Spirits,,Lech,,LECH PREMIUM
408,511111805137,Magazines,,Real Simple,,511111805137
409,511111617785,Grocery,GROCERY,Heiners,0.0,HEINERS
410,511111005094,Magazines,,Parents,,PARENTS
411,511111203117,,,Smart Start,,
412,511111504788,Condiments & Sauces,,The Pioneer Woman,,PIONEER WOMAN
413,511111319849,Candy & Sweets,CANDY_AND_SWEETS,test brand @1611088504474,0.0,TEST BRANDCODE @1611088504474
414,511111605102,Magazines,,People en Espanol,,511111605102
415,511111100294,Beer Wine Spirits,,Hop Valley,,HOP VALLEY
416,511111215493,Baking,BAKING,test brand @1597861700914,,TEST BRANDCODE @1597861700914
417,511111001836,Beverages,,Yuban Coffee,0.0,YUBAN
418,511111105114,Magazines,,People Magazine,,511111105114
419,511111617068,Baking,BAKING,test brand @1603760319682,,TEST BRANDCODE @1603760319682
420,511111516286,Baking,BAKING,test brand @1598716509394,,TEST BRANDCODE @1598716509394
421,511111415343,Baking,BAKING,test brand @1597342541226,,
422,511111000679,Personal Care,,TIGI,0.0,TIGI
423,511111805908,Breakfast & Cereal,,Autumn's Gold™,,AUTUMN'S GOLD
424,511111900108,Beauty & Personal Care,,Brooke Bond,,BROOKE BOND
425,511111105046,Magazines,,Food & Wine Magazine,,511111105046
426,511111702450,,,Quilmes,,
427,511111515197,Baking,BAKING,test brand @1595968943049,,TEST BRANDCODE @1595968943049
428,511111208532,Grocery,,Test FRS-920 again1,1.0,AMPTEST
429,511111903857,Beer Wine Spirits,,Coors Light,0.0,COORS
430,511111506317,Beverages,,BOLT24,,BOLT 24
431,511111801313,Beverages,,Mist Twst,0.0,MIST TWST
432,511111918363,Baking,BAKING,test brand @1608136484526,0.0,TEST BRANDCODE @1608136484526
433,511111718406,Candy & Sweets,CANDY_AND_SWEETS,test brand @1608136485398,0.0,TEST BRANDCODE @1608136485398
434,511111418375,Baking,BAKING,test brand @1608136484574,0.0,TEST BRANDCODE @1608136484574
435,511111518044,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,Sargento® Cheese,0.0,SARGENTO
436,511111618386,Baking,BAKING,test brand @1608136484633,0.0,TEST BRANDCODE @1608136484633
437,511111118398,Baking,BAKING,test brand @1608136484689,0.0,TEST BRANDCODE @1608136484689
438,511111918646,Baking,BAKING,test brand @1610038527809,0.0,
439,511111518600,Baking,BAKING,test brand @1610038521565,0.0,TEST BRANDCODE @1610038521565
440,511111218623,Baking,BAKING,test brand @1610038521677,0.0,TEST BRANDCODE @1610038521677
441,511111418658,Baking,BAKING,test brand @1610039587818,0.0,
442,511111018612,Baking,BAKING,test brand @1610038521624,0.0,TEST BRANDCODE @1610038521624
443,511111718635,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610038522559,0.0,TEST BRANDCODE @1610038522559
444,511111818748,Baking,BAKING,test brand @1610040576117,0.0,TEST BRANDCODE @1610040576117
445,511111518761,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610040576672,0.0,TEST BRANDCODE @1610040576672
446,511111018773,Baking,BAKING,test brand @1610046686560,0.0,
447,511111618737,Baking,BAKING,test brand @1610040576088,0.0,TEST BRANDCODE @1610040576088
448,511111318750,Baking,BAKING,test brand @1610040576148,0.0,TEST BRANDCODE @1610040576148
449,511111118725,Baking,BAKING,test brand @1610040576053,0.0,TEST BRANDCODE @1610040576053
450,511111705673,Health & Wellness,HEALTHY_AND_WELLNESS,Alka-Seltzer Plus®,0.0,ALKA SELTZER PLUS
451,511111019657,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610653897113,0.0,TEST BRANDCODE @1610653897113
452,511111319634,Baking,BAKING,test brand @1610653894519,0.0,TEST BRANDCODE @1610653894519
453,511111719670,Baking,BAKING,test brand @1610660035659,0.0,TEST BRANDCODE @1610660035659
454,511111519645,Baking,BAKING,test brand @1610653894662,0.0,TEST BRANDCODE @1610653894662
455,511111219668,Baking,BAKING,test brand @1610653939508,0.0,
456,511111819622,Baking,BAKING,test brand @1610653894371,0.0,TEST BRANDCODE @1610653894371
457,511111216865,Candy & Sweets,CANDY_AND_SWEETS,test brand @1601659122798,,TEST BRANDCODE @1601659122798
458,511111803515,,,Michelob Ultra,,
459,511111506034,Breakfast & Cereal,,Cocoa Puffs™,,COCOA PUFFS
460,511111316831,Baking,BAKING,test brand @1601659120793,,TEST BRANDCODE @1601659120793
461,511111904502,Snacks,,Jay's,0.0,JAYS
462,511111100782,Grocery,,KNORR,0.0,KNORR
463,511111402527,,,Crunchy Nut,,
464,511111500384,Beer Wine Spirits,,Cristal,,CRISTAL
465,511111217978,Candy & Sweets,CANDY_AND_SWEETS,test brand @1607312532874,0.0,TEST BRANDCODE @1607312532874
466,511111502210,Frozen,,Boca,0.0,BOCA
467,511111004790,Baking,,alexa,1.0,ALEXA
468,511111806011,Breakfast & Cereal,,KIX™,,KIX
469,511111715115,Baking,BAKING,test brand @1595531348245,,TEST BRANDCODE @1595531348246
470,511111205173,,,Allrecipes Special Edition Magazine,,
471,511111901709,Snacks,,Grandma's,1.0,GRANDMA'S
472,511111517009,Baking,BAKING,test brand @1602694015177,,TEST BRANDCODE @1602694015178
473,511111500223,Beer Wine Spirits,,Sharp's,,SHARP'S NEAR BEER
474,511111303381,,,Good Earth,,
475,511111106159,Beverages,,Baileys Coffee Products,,BAILEYS
476,511111515241,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,FINISH®,,FINISH
477,511111304616,Beverages,,V8 Hydrate,,
478,511111016137,Baking,BAKING,test brand @1598639197925,,TEST BRANDCODE @1598639197926
479,511111217022,Baking,BAKING,test brand @1602694015743,,TEST BRANDCODE @1602694015743
480,511111602118,Baking,,Jell-O,0.0,JELL-O
481,511111616740,Candy & Sweets,CANDY_AND_SWEETS,test brand @1601644364536,,TEST BRANDCODE @1601644364536
482,511111517160,Candy & Sweets,CANDY_AND_SWEETS,test brand @1603925787997,,TEST BRANDCODE @1603925787997
483,511111304333,Snacks,,Goldfish,0.0,GOLDFISH
484,511111703983,,,Coca-Cola,,
485,511111615934,Baking,BAKING,test brand @1598633602304,,TEST BRANDCODE @1598633602304
486,511111816829,Baking,BAKING,test brand @1601659120693,,TEST BRANDCODE @1601659120694
487,511111801245,Snacks,,Quaker Rice Cakes,0.0,
488,511111304777,Beer Wine Spirits,,Cape Line,,CAPE LINE
489,511111415572,Candy & Sweets,CANDY_AND_SWEETS,test brand @1597935987233,,TEST BRANDCODE @1597935987233
490,511111201632,Grocery,,Near East,,NEAR EAST
491,511111103868,,,Peace Tea,,
492,511111505150,Magazines,,Southern Living,,511111505150
493,511111003311,,,Light & Fit,,
494,511111015024,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,Clorox,,CLOROX
495,511111901655,Beverages,,Mountain Dew Diet,0.0,
496,511111500018,Dairy,,May-Bud,0.0,MAY-BUD
497,511111816614,Baking,BAKING,test brand @1599849713798,,TEST BRANDCODE @1599849713798
498,511111802563,Beverages,,Gatorade,0.0,GATORADE
499,511111415299,Baking,BAKING,test brand @1597342520131,,TEST BRANDCODE @1597342520132
500,511111304104,Grocery,,Garden Fresh Gourmet,0.0,GARDEN FRESH GOURMET
501,511111000440,Breakfast & Cereal,,AUNT JEMIMA Dry Breakfast Mixes,0.0,AUNT JEMIMA DRY BREAKFAST MIXES
502,511111700258,Beer Wine Spirits,,Olde English,,OLDE ENGLISH
503,511111416661,Baking,BAKING,test brand @1600291349255,,TEST BRANDCODE @1600291349255
504,511111501336,Snacks,,Matador Snacks,,MATADOR
505,511111401872,Dairy,,DiGiorno Cheese,,
506,511111305286,Magazines,,Country Home Magazine,,511111305286
507,511111105992,Breakfast & Cereal,,Reese's® Puffs,,REESE'S PUFFS
508,511111706113,Breakfast & Cereal,,Golden Grahams™,,GOLDEN GRAHAMS
509,511111303503,,,Bacardi,,
510,511111915638,Baking,BAKING,test brand @1598026274692,,TEST BRANDCODE @1598026274692
511,511111805342,Magazines,,LIFE Special Edition Magazine ,,511111805342
512,511111318033,Baking,BAKING,test brand @1607463705032,0.0,
513,511111003038,,,Sprite,,
514,511111615866,Baking,BAKING,test brand @1598554813744,,TEST BRANDCODE @1598554813744
515,511111901587,Grocery,,Rice A Roni,,RICE-A-RONI
516,511111503743,,,Murray,,
517,511111504573,Snacks,,STELLA D'ORO,0.0,STELLA DORO
518,511111016342,Baking,BAKING,test brand @1598813526686,,TEST BRANDCODE @1598813526686
519,511111017226,Baking,BAKING,test brand @1604437351678,0.0,TEST BRANDCODE @1604437351678
520,511111704423,Grocery,,Campbell's Ready Meals,0.0,CAMPBELLS READY MEALS
521,511111803881,,,Kickstart,,
522,511111215264,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,RESOLVE®,,RESOLVE
523,511111302292,Beer Wine Spirits,,Coors Banquet,0.0,
524,511111001324,Snacks,,Maui Style Chips,,MAUI STYLE
525,511111002871,,,Powerade Zero,,
526,511111804833,Frozen,,CULTURE REPUBLICK ,,CULTURE REPUBLICK 
527,511111906070,Breakfast & Cereal,,Wheaties™,,WHEATIES
528,511111116806,Baking,BAKING,test brand @1601644882062,,TEST BRANDCODE @1601644882062
529,511111302575,Breakfast & Cereal,,Quaker Life,0.0,
530,511111016908,Baking,BAKING,test brand @1601939013444,,TEST BRANDCODE @1601939013444
531,511111805571,Health & Wellness,,AFRIN® ORIGINAL NASAL SPRAY,,511111805571
532,511111816102,Baking,BAKING,test brand @1598635634821,,TEST BRANDCODE @1598635634821
533,511111418214,Candy & Sweets,CANDY_AND_SWEETS,test brand @1607707830844,0.0,TEST BRANDCODE @1607707830844
534,511111800644,Beer Wine Spirits,,Zima,,ZIMA
535,511111715603,Baking,BAKING,test brand @1598026274609,,TEST BRANDCODE @1598026274609
536,511111204923,Snacks,,CHESTER'S,,CHESTERS
537,511111716716,Baking,BAKING,test brand @1601644363784,,TEST BRANDCODE @1601644363784
538,511111604471,Snacks,,Cape Cod,0.0,CAPE COD
539,511111814085,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,COUNTRY CROCK PLANT BUTTER,,COUNTRY CROCK PLANT BUTTER
540,511111205388,Magazines,,National Geographic Special Edition Magazine ,,511111205388
541,511111206057,Breakfast & Cereal,,Chocolate Lucky Charms™,,CHOCOLATE LUCKY CHARMS
542,511111715832,Baking,BAKING,test brand @1598554813534,,TEST BRANDCODE @1598554813535
543,511111419303,Baking,BAKING,test brand @1610494849657,0.0,
544,511111019213,Baking,BAKING,test brand @1610493496975,0.0,TEST BRANDCODE @1610493496975
545,511111919315,Baking,BAKING,test brand @1610495102410,0.0,TEST BRANDCODE @1610495102411
546,511111119272,Baking,BAKING,test brand @1610494831056,0.0,TEST BRANDCODE @1610494831056
547,511111319283,Baking,BAKING,test brand @1610494831082,0.0,TEST BRANDCODE @1610494831082
548,511111619260,Baking,BAKING,test brand @1610494831023,0.0,TEST BRANDCODE @1610494831023
549,511111219224,Baking,BAKING,test brand @1610493497005,0.0,TEST BRANDCODE @1610493497005
550,511111919247,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610493497517,0.0,TEST BRANDCODE @1610493497517
551,511111719236,Baking,BAKING,test brand @1610493497034,0.0,TEST BRANDCODE @1610493497034
552,511111419259,Baking,BAKING,test brand @1610494830985,0.0,TEST BRANDCODE @1610494830985
553,511111819295,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610494831583,0.0,TEST BRANDCODE @1610494831583
554,511111118442,Baking,BAKING,test brand @1608313051339,0.0,TEST BRANDCODE @1608313051339
555,511111918431,Baking,BAKING,test brand @1608313051291,0.0,TEST BRANDCODE @1608313051291
556,511111618454,Candy & Sweets,CANDY_AND_SWEETS,test brand @1608313052049,0.0,TEST BRANDCODE @1608313052049
557,511111318477,Baking,BAKING,test brand @1608313290565,0.0,
558,511111818465,Baking,BAKING,test brand @1608313069400,0.0,
559,511111218418,Baking,BAKING,test brand @1608313051132,0.0,TEST BRANDCODE @1608313051133
560,511111418429,Baking,BAKING,test brand @1608313051244,0.0,TEST BRANDCODE @1608313051244
561,511111517726,Bread & Bakery,BREAD_AND_BAKERY,Ball Park,0.0,BALL PARK
562,511111003687,,,Glaceau fruitwater,,
563,511111815730,Baking,BAKING,test brand @1598290603618,,TEST BRANDCODE @1598290603618
564,511111700302,Beer Wine Spirits,,Hidden Barrel Collection,,HIDDEL BARREL COLLECTION
565,511111506195,Frozen,,Launch Box,,LAUNCH BOX
566,511111101949,Frozen,,Poppers,0.0,
567,511111600565,Beauty,,SIMPLE,0.0,SIMPLE
568,511111600077,Beauty & Personal Care,,Salon Selectives,,SALON SELECTIVES
569,511111802358,Dairy,,Cracker Barrel Cheese,0.0,CRACKER BARREL
570,511111404729,Baby,BABY,Huggies Little Swimmers,0.0,HUGGIES LITTLE SWIMMERS
571,511111315674,Baking,BAKING,test brand @1598042673502,,TEST BRANDCODE @1598042673502
572,511111918202,Baking,BAKING,test brand @1607707830173,0.0,TEST BRANDCODE @1607707830173
573,511111406136,Breakfast & Cereal,,Blasted Shreds™,,SHREDS
574,511111605546,Snacks,,Baken-Ets,,BAKEN ETS
575,511111306009,Breakfast & Cereal,,Honey Nut Cheerios™,,HONEY NUT CHEERIOS
576,511111003809,,,Johnsonville,,
577,511111302858,,,Tombstone,,
578,511111903628,,,Chex,,
579,511111415411,Baking,BAKING,test brand @1597527918397,,
580,511111806899,Baby,,DASH-2249 1 brand 1,1.0,DASH-2249 1 BRAND 1
581,511111301745,Snacks,,Cracker Jack,1.0,CRACKER JACK
582,511111316558,Baby,BABY,Gerber Good Start,,GERBER GOOD START
583,511111915843,Baking,BAKING,test brand @1598554813654,,TEST BRANDCODE @1598554813654
584,511111016069,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598635436505,,TEST BRANDCODE @1598635436505
585,511111315445,Baking,BAKING,test brand @1597527951436,,TEST BRANDCODE @1597527951436
586,511111502937,,,Fresca,,
587,511111304982,Magazines,,Better Homes & Gardens Magazine,,BETTER HOMES & GARDENS
588,511111303459,,,Bud Light Platinum,,
589,511111017738,Grocery,GROCERY,Bimbo,0.0,BIMBO
590,511111402756,,,Fetch Rewards,,
591,511111403357,Beer Wine Spirits,,Leinenkugel's,0.0,LEINENKUGEL'S
592,511111016571,Baby,BABY,Nestle NAN,,NESTLE NAN
593,511111815662,Baking,BAKING,test brand @1598042673466,,TEST BRANDCODE @1598042673466
594,511111102106,Baking,,Jet-Puffed,0.0,JET-PUFFED
595,511111616818,Candy & Sweets,CANDY_AND_SWEETS,test brand @1601644882548,,TEST BRANDCODE @1601644882548
596,511111915287,Magazines,MAGAZINES,Health Magazine,,HEALTH
597,511111902027,Dairy,,Kraft Singles,0.0,
598,511111016786,Baking,BAKING,test brand @1601644882019,,TEST BRANDCODE @1601644882019
599,511111002925,,,Diet Coke Lime,,
600,511111416739,Baking,BAKING,test brand @1601644363876,,TEST BRANDCODE @1601644363876
601,511111315162,Baking,BAKING,test brand @1595531362667,,
602,511111705444,Magazines,,Rolling Stone Special Collectors Edition Magazine,,511111705444
603,511111800439,Snacks,,MUNCHIES,,MUNCHIES
604,511111605775,Health & Wellness,,ONE A DAY® 50+,,511111605775
605,511111618010,Baking,BAKING,test brand @1607463684816,0.0,TEST BRANDCODE @1607463684816
606,511111916000,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598633694347,,TEST BRANDCODE @1598633694347
607,511111215776,Baking,BAKING,test brand @1598296704638,,TEST BRANDCODE @1598296704639
608,511111205890,Snacks,,Annie's Homegrown,,ANNIE'S
609,511111416388,Baking,BAKING,test brand @1598881562991,,TEST BRANDCODE @1598881562991
610,511111816331,Baking,BAKING,test brand @1598813526656,,TEST BRANDCODE @1598813526656
611,511111606147,Health & Wellness,HEALTHY_AND_WELLNESS,Midol® ,,MIDOL
612,511111515470,Baking,BAKING,test brand @1597861699811,,
613,511111604808,Condiments & Sauces,,Twisted Ranch,,TWISTED RANCH
614,511111602835,,,Jacks,,
615,511111904458,Snacks,,Emerald,0.0,EMERALD
616,511111216377,Baking,BAKING,test brand @1598881562499,,TEST BRANDCODE @1598881562500
617,511111303176,,,Froot Loops,,
618,511111216216,Baking,BAKING,test brand @1598711015538,,TEST BRANDCODE @1598711015538
619,511111306160,Beverages,,Hershey's Hot Cocoa Mix,,HERSHEYS HOT COCOA
620,511111700746,Beverages,,PG TIPS,,PG TIPS
621,511111501268,Breakfast & Cereal,,Quaker Puffed,0.0,
622,511111300427,Snacks,,MUNCHOS,,MUNCHOS
623,511111202004,Deli,,Lunchables,0.0,LUNCHABLES
624,511111603207,,,Nutri-Grain,,
625,511111702504,,,Leffe,,
626,511111015253,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,WOOLITE®,,WOOLITE
627,511111104971,Magazines,,Travel and Leisure Magazine,,511111104971
628,511111704652,Baby,,Huggies,0.0,HUGGIES
629,511111116196,Baking,BAKING,test brand @1598711015353,,TEST BRANDCODE @1598711015353
630,511111302902,,,Sprite Zero,,
631,511111117353,Candy & Sweets,CANDY_AND_SWEETS,test brand @1605535021531,0.0,TEST BRANDCODE @1605535021531
632,511111004073,Snacks,,Bisca,0.0,BISCA
633,511111516408,Baking,BAKING,test brand @1598881563900,,TEST BRANDCODE @1598881563900
634,511111116967,Baking,BAKING,test brand @1601939762909,,TEST BRANDCODE @1601939762909
635,511111901372,Beer Wine Spirits,,Peroni Italy,0.0,PERONI
636,511111115878,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598554814581,,TEST BRANDCODE @1598554814581
637,511111403074,,,Orv's,,
638,511111002710,,,RPs,,
639,511111917991,Baking,BAKING,test brand @1607463684722,0.0,TEST BRANDCODE @1607463684722
640,511111106203,Snacks,,Fruit Gushers™,,BETTY CROCKER GUSHERS
641,511111603597,,,Bugles,,
642,511111515524,Candy & Sweets,CANDY_AND_SWEETS,test brand @1597861701615,,TEST BRANDCODE @1597861701615
643,511111103707,,,Glaceau vitaminwater zero,,
644,511111215059,Baking,BAKING,test brand @1595340050104,,
645,511111505877,Breakfast & Cereal,,Lucky Charms®,0.0,LUCKY CHARMS
646,511111802402,Grocery,,Back to Nature Meals,0.0,BACK TO NATURE DINNERS
647,511111503460,,,Budweiser Select 55,,
648,511111615378,Baking,BAKING,test brand @1597350074366,,TEST BRANDCODE @1597350074366
649,511111302780,,,Cedar Crest,,
650,511111317876,Baking,BAKING,test brand @1606765578747,0.0,TEST BRANDCODE @1606765578747
651,511111305125,Magazines,,Rachael Ray Everyday,,511111305125
652,511111117797,Grocery,GROCERY,Grandma Sycamore,0.0,GRANDMA SYCAMORE
653,511111106364,Breakfast & Cereal,,Mermaid Cereal,,MERMAID CEREAL
654,511111915355,Baking,BAKING,test brand @1597350074236,,TEST BRANDCODE @1597350074237
655,511111803959,Beverages,,Aquafina,0.0,AQUAFINA
656,511111705512,Beverages,,SoBe Drinks,, SOBE
657,511111103219,,,Rice Krispies,,
658,511111905240,Magazines,,Kitchen and Baths,,511111905240
659,511111016625,Baking,BAKING,test brand @1599849713825,,TEST BRANDCODE @1599849713825
660,511111802631,,,Sunkist,,
661,511111004400,Condiments & Sauces,,Campbell's Dinner Sauces,0.0,CAMPBELLS DINNER SAUCES 
662,511111602606,,,Squirt,,
663,511111304821,Condiments & Sauces,,Wild Style Sauce,,WILD STYLE
664,511111300861,Personal Care,,DOVE,0.0,DOVE BODY
665,511111916888,Baking,BAKING,test brand @1601939012949,,TEST BRANDCODE @1601939012950
666,511111015307,Baking,BAKING,test brand @1597342520238,,TEST BRANDCODE @1597342520238
667,511111616184,Baking,BAKING,test brand @1598639353768,,
668,511111602323,Frozen,,Smart Ones,0.0,WEIGHT WATCHERS SMART ONES
669,511111805625,Health & Wellness,,ALEVE® LIQUID GELS,,ALEVE LIQUID GELS
670,511111603924,,,Lipton,,
671,511111200963,Snacks,,SANTITAS Tortilla Chips,,SANTITAS
672,511111204879,Dairy,,Fruit Love Spoonable Smoothies,,FRUIT LOVE
673,511111301462,Beverages,,Tropicana,0.0,TROPICANA
674,511111001553,,,Sabra,,
675,511111106081,Breakfast & Cereal,,Raisin Nut Bran,,RAISIN NUT BRAN
676,511111405696,Health & Wellness,,Bayer® ASPRIN EXTRA STRENGTH ,,511111405696
677,511111503255,,,Corn Flakes,,
678,511111901143,Dairy,,Velveeta,0.0,VELVEETA
679,511111400837,Frozen,,GOOD HUMOR,0.0,GOOD HUMOR
680,511111804277,Breakfast & Cereal,,JUST CRACK AN EGG Scramble Kit,0.0,JUST CRACK AN EGG
681,511111917274,Baking,BAKING,test brand @1604946244789,0.0,TEST BRANDCODE @1604946244789
682,511111305071,Magazines,,MARTHA STEWART LIVING MAGAZINE,0.0,511111305071
683,511111100850,Personal Care,,DOVE MEN+CARE,0.0,
684,511111701064,Grocery,,Cracker Barrel Macaroni & Cheese Dinners,0.0,
685,511111316329,Baking,BAKING,test brand @1598813526618,,TEST BRANDCODE @1598813526618
686,511111716877,Baking,BAKING,test brand @1601659135935,,
687,511111503972,Beverages,,Pepsi,0.0,PEPSI
688,511111705888,Snacks,,Mott's® Fruit Snacks,,MOTT'S
689,511111503187,,,Corn Pops,,
690,511111604242,Snacks,,Riberhus,0.0,RIBERHUS
691,511111601234,Snacks,,Hershey's Pudding,0.0,HERSHEY'S PUDDING
692,511111716433,Baking,BAKING,test brand @1599097538394,,TEST BRANDCODE @1599097538395
693,511111003526,,,Busch,,
694,511111802846,,,Digiorno,,
695,511111218067,Baking,BAKING,test brand @1607636368260,0.0,TEST BRANDCODE @1607636368260
696,511111604754,Baby,,GO & GROW,,GO & GROW
697,511111115205,Baking,BAKING,test brand @1595968943087,,TEST BRANDCODE @1595968943087
698,511111000884,Dairy,,COUNTRY CROCK,,COUNTRY CROCK
699,511111601517,Snacks,,Stacy's,,STACY'S
700,511111703549,,,Budweiser Select,,
701,511111100348,Condiments & Sauces,,MR. YOSHIDA'S,0.0,MR. YOSHIDA'S
702,511111203605,,,Bisquick,,
703,511111902300,,,Austin,,
704,511111517238,Candy & Sweets,CANDY_AND_SWEETS,test brand @1604437352151,0.0,TEST BRANDCODE @1604437352151
705,511111616306,Baking,BAKING,test brand @1598716512038,,
706,511111415138,Baking,BAKING,test brand @1595531348410,,TEST BRANDCODE @1595531348410
707,511111018100,Baking,BAKING,test brand @1607636369580,0.0,
708,511111902973,,,Barq's,,
709,511111015819,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598296705444,,TEST BRANDCODE @1598296705444
710,511111702016,Condiments & Sauces,,Lea & Perrins,0.0,LEA & PERRINS
711,511111203049,,,Caffeine-free Diet Coke,,
712,511111302131,Condiments & Sauces,,Heinz,0.0,HEINZ
713,511111017387,Grocery,GROCERY,Sara Lee,0.0,SARA LEE 
714,511111017011,Baking,BAKING,test brand @1602694015481,,TEST BRANDCODE @1602694015481
715,511111400325,Grocery,,OVEN FRY,0.0,OVEN FRY
716,511111505204,,,BETTY CROCKER SPECIAL EDITION MAGAZINE,,
717,511111016298,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598716510157,,TEST BRANDCODE @1598716510157
718,511111602484,,,Skol,,
719,511111300144,Beer Wine Spirits,,Two Hats,,TWO HATS
720,511111000952,Beverages,,Starbucks Ready-To-Drink Beverages,0.0,STARBUCKS Bottled Drinks
721,511111601722,Snacks,,Fritos,1.0,FRITOS
722,511111701620,Grocery,,Pasta Roni,,PASTA RONI
723,511111702665,Beverages,,7 up,1.0,BRAND CODE
724,511111604969,Magazines,,Allrecipes Magazine,,ALLRECIPES
725,511111504061,Grocery,,1_KRAFT Hockeyville,,
726,511111117919,Baking,BAKING,test brand @1606765591455,0.0,
727,511111504290,Beverages,,V8V Fusion,0.0,V8 V FUSION 
728,511111916444,Baking,BAKING,test brand @1599097538537,,TEST BRANDCODE @1599097538537
729,511111705390,Beverages,,H2OH! Sparkling Water,,H20H
730,511111603368,Beer Wine Spirits,,Miller Genuine Draft,0.0,MILLER GENUINE DRAFT
731,511111817093,Baking,BAKING,test brand @1603760319814,,TEST BRANDCODE @1603760319814
732,511111703266,,,Special K,,
733,511111203551,,,Busch Light,,
734,511111504900,Grocery,,Amazing Grains,,AMAZING GRAINS
735,511111915126,Baking,BAKING,test brand @1595531348374,,TEST BRANDCODE @1595531348374
736,511111406297,Breakfast & Cereal,,Chocolate Cheerios™,,CHOCOLATE CHEERIOS
737,511111105480,Beverages,,O.N.E. Coconut Water,,ONE
738,511111600282,Beer Wine Spirits,,Keystone Ice,,KEYSTONE ICE
739,511111800361,Dairy,,DIGIORNO CHEESE,0.0,DIGIORNO CHEESE
740,511111004912,Snacks,,Caleb's Kola,,CALEBS KOLA
741,511111619826,Baking,BAKING,test brand @1611088503776,0.0,TEST BRANDCODE @1611088503776
742,511111401360,Beer Wine Spirits,,Pilsner Urquell,0.0,PILSNER URQUELL
